,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13
576,454848,Inside Man,88513495,97490096,28954945,R,62,Universal Pictures,Spike Lee,Denzel Washington,Clive Owen,14,0,0,0,0,1,0,0,0,0,0,0,0,0
577,3794354,Sonic the Hedgehog,146066470,160700000,58018348,PG,56,Paramount Pictures,Jeff Fowler,Ben Schwartz,James Marsden,0,0,0,0,0,0,0,0,1,0,0,0,1,0
578,1623205,Oz The Great and Powerful,234911825,258400000,79110453,PG,55,Walt Disney Studios Motion Pictures,Sam Raimi,James Franco,Michelle Williams,7,0,0,0,0,0,1,0,0,1,0,0,1,0
579,1536044,Paranormal Activity 2,84752907,92759125,40678424,R,52,Paramount Pictures,Tod Williams,Katie Featherston,Micah Sloat,10,0,1,0,0,0,0,0,0,0,0,0,0,0
580,458339,Captain America: The First Avenger,176654505,193915269,65058524,PG-13,64,Paramount Pictures,Joe Johnston,Chris Evans,Hugo Weaving,9,0,1,0,0,0,0,0,1,0,0,0,0,1
581,970866,Little Fockers,148438600,162211985,30833665,PG-13,57,Universal Pictures,Paul Weitz,Ben Stiller,Teri Polo,10,0,1,0,0,1,0,0,0,0,1,0,0,1
582,146316,Lara Croft: Tomb Raider,131168070,143535270,47735743,PG-13,53,Paramount Pictures,Simon West,Angelina Jolie,Jon Voight,19,0,1,0,0,0,0,0,1,0,0,0,0,1
583,465234,National Treasure: Book of Secrets,219964115,239278134,44783772,PG,62,Walt Disney Studios Motion Pictures,Jon Turteltaub,Nicolas Cage,Diane Kruger,13,0,1,0,0,0,1,0,1,0,0,0,1,0
584,8079248,Yesterday,73286650,79724048,17010050,PG-13,63,Universal Pictures,Danny Boyle,Himesh Patel,Lily James,1,0,0,0,0,1,0,0,0,0,1,0,0,1
585,1564367,Just Go with It,103028109,111917482,30514732,PG-13,70,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Jennifer Aniston,9,0,0,1,0,0,0,0,0,0,1,0,0,1
586,338751,The Aviator,102610330,111109612,858021,PG-13,46,Miramax,Martin Scorsese,Leonardo DiCaprio,Cate Blanchett,16,1,0,0,0,0,0,0,0,0,0,0,0,1
587,2527338,Star Wars: Episode IX - The Rise of Skywalker,515202542,558941706,177383864,PG-13,53,Walt Disney Studios Motion Pictures,J.J. Abrams,Daisy Ridley,John Boyega,1,0,1,0,0,0,1,0,1,0,0,0,0,1
588,1055369,Transformers: Revenge of the Fallen,402111870,434191823,108966307,PG-13,66,DreamWorks,Michael Bay,Shia LaBeouf,Megan Fox,11,1,1,0,0,0,0,0,1,0,0,0,0,1
589,1502397,Bad Boys for Life,204417855,220200000,62504105,R,80,Sony Pictures Entertainment (SPE),Adil El Arbi,Will Smith,Martin Lawrence,0,0,0,1,0,0,0,0,1,0,0,0,0,0
590,298203,8 Mile,116750901,126124177,51240555,R,53,Universal Pictures,Curtis Hanson,Eminem,Brittany Murphy,18,0,0,0,0,1,0,0,0,0,0,0,0,0
591,458525,X-Men Origins: Wolverine,179883157,193179707,85058003,PG-13,75,Twentieth Century Fox,Gavin Hood,Hugh Jackman,Liev Schreiber,11,0,1,0,1,0,0,0,1,0,0,0,0,1
592,765429,American Gangster,130164645,139590785,43565135,R,68,Universal Pictures,Ridley Scott,Denzel Washington,Russell Crowe,13,0,0,0,0,1,0,0,0,0,0,0,0,0
593,386588,Hitch,179495555,192098655,43142214,PG-13,73,Sony Pictures Entertainment (SPE),Andy Tennant,Will Smith,Eva Mendes,15,0,0,1,0,0,0,0,0,0,1,0,0,1
594,477080,Unstoppable,81562942,86242524,22688457,PG-13,67,Twentieth Century Fox,Tony Scott,Denzel Washington,Chris Pine,10,0,0,0,1,0,0,0,1,0,0,0,0,1
595,489270,Saw III,80238724,84635551,33610391,R,36,Lionsgate,Darren Lynn Bousman,Tobin Bell,Shawnee Smith,14,0,1,0,0,0,0,0,0,0,0,0,0,0
596,358082,Robots,128200012,134311478,36045301,PG,65,Twentieth Century Fox,Chris Wedge,Ewan McGregor,Halle Berry,15,0,0,0,1,0,0,0,0,1,0,0,1,0
597,1650062,Super 8,127004179,133091807,35451168,PG-13,65,Paramount Pictures,J.J. Abrams,Elle Fanning,AJ Michalka,9,0,0,0,0,0,0,0,1,0,0,0,0,1
598,443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,128505958,134046935,26455463,R,56,Twentieth Century Fox,Larry Charles,Sacha Baron Cohen,Ken Davitian,14,0,1,0,1,0,0,0,0,0,1,0,0,0
599,258000,Panic Room,96397334,100682212,30056751,R,26,Sony Pictures Entertainment (SPE),David Fincher,Jodie Foster,Kristen Stewart,18,0,0,1,0,0,0,0,0,0,0,0,0,0
600,2023587,Mama,71628180,74800000,28402310,PG-13,46,Universal Pictures,Andy Muschietti,Jessica Chastain,Nikolaj Coster-Waldau,7,0,0,0,0,1,0,0,0,0,0,0,0,1
601,3606756,Incredibles 2,608581744,634223615,182687905,PG,53,Walt Disney Studios Motion Pictures,Brad Bird,Craig T. Nelson,Holly Hunter,2,0,1,0,0,0,1,0,1,0,0,0,1,0
602,1408101,Star Trek Into Darkness,228778661,238586585,70165559,PG-13,55,Paramount Pictures,J.J. Abrams,Chris Pine,Zachary Quinto,7,1,1,0,0,0,0,0,1,0,0,0,0,1
603,1535109,Captain Phillips,107100855,111690956,25718314,PG-13,54,Sony Pictures Entertainment (SPE),Paul Greengrass,Tom Hanks,Barkhad Abdi,7,0,0,1,0,0,0,0,0,1,0,0,0,1
604,1219289,Limitless,79249455,82600000,18907302,PG-13,49,Relativity Media,Neil Burger,Bradley Cooper,Anna Friel,9,1,0,0,0,0,0,0,0,0,0,0,0,1
605,960144,You Don't Mess with the Zohan,100018837,104294563,38531374,PG-13,65,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,John Turturro,12,0,0,1,0,0,0,0,0,0,1,0,0,1
606,163025,Jurassic Park III,181171875,187608934,50771645,PG-13,13,Universal Pictures,Joe Johnston,Sam Neill,William H. Macy,19,1,1,0,0,1,0,0,1,0,0,0,0,1
607,1951264,The Hunger Games: Catching Fire,424668047,440343699,158074286,PG-13,53,Lionsgate,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,7,1,1,0,0,0,0,0,1,0,0,0,0,1
608,1155076,The Karate Kid,176591618,182534404,55665805,PG,59,Sony Pictures Entertainment (SPE),Harald Zwart,Jackie Chan,Jaden Smith,10,0,0,1,0,0,0,0,1,0,0,0,1,0
609,5028340,Mary Poppins Returns,171958438,177587528,23523121,PG,53,Walt Disney Studios Motion Pictures,Rob Marshall,Emily Blunt,Lin-Manuel Miranda,2,1,1,0,0,0,1,0,0,0,1,0,1,0
610,1302067,Yogi Bear,100246011,103263363,16411322,PG,55,Warner Bros.,Eric Brevig,Dan Aykroyd,Justin Timberlake,10,1,0,0,0,0,0,1,0,1,0,0,1,0
611,1620981,The Addams Family,100044905,103000000,30300007,PG,56,United Artists Releasing,Greg Tiernan,Oscar Isaac,Charlize Theron,1,1,0,0,0,0,0,0,0,0,0,0,1,0
612,145487,Spider-Man,407022860,418002176,114844116,PG-13,83,Sony Pictures Entertainment (SPE),Sam Raimi,Tobey Maguire,Kirsten Dunst,18,0,0,1,0,0,0,0,1,0,0,0,0,1
613,2066051,Rocketman,96368160,98811139,25725722,R,53,Paramount Pictures,Dexter Fletcher,Taron Egerton,Jamie Bell,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,1517451,A Star Is Born,215288866,220900000,42908051,R,42,Warner Bros.,Bradley Cooper,Lady Gaga,Bradley Cooper,2,0,0,0,0,0,0,1,0,0,0,0,0,0
615,343135,Along Came Polly,88097164,90214565,27721185,PG-13,59,Universal Pictures,John Hamburg,Ben Stiller,Jennifer Aniston,16,0,0,0,0,1,0,0,0,0,1,0,0,1
616,2543164,Arrival,100546139,102842047,24074047,PG-13,60,Paramount Pictures,Denis Villeneuve,Amy Adams,Jeremy Renner,4,1,0,0,0,0,0,0,0,0,0,0,0,1
617,259711,Vanilla Sky,100618344,102769997,25015518,R,19,Paramount Pictures,Cameron Crowe,Tom Cruise,Penélope Cruz,19,0,0,0,0,0,0,0,0,0,0,0,0,0
618,810913,Jack and Jill,74158157,75515631,25003575,PG,50,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Katie Holmes,9,0,0,1,0,0,0,0,0,0,1,0,1,0
619,421729,Big Momma's House 2,70165972,71356989,27736056,PG-13,60,Twentieth Century Fox,John Whitesell,Martin Lawrence,Emily Procter,14,0,1,0,1,0,0,0,0,0,1,0,0,1
620,1231580,Alvin and the Chipmunks: The Squeakquel,219614612,223525393,48875415,PG,58,Twentieth Century Fox,Betty Thomas,Jason Lee,Zachary Levi,11,1,1,0,1,0,0,0,0,1,0,0,1,0
621,133152,Planet of the Apes,180011740,182200000,68532960,PG-13,13,Twentieth Century Fox,Tim Burton,Mark Wahlberg,Helena Bonham Carter,19,1,0,0,1,0,0,0,1,0,0,0,0,1
622,1046173,G.I. Joe: The Rise of Cobra,150201498,152267519,54713046,PG-13,66,Paramount Pictures,Stephen Sommers,Dennis Quaid,Channing Tatum,11,0,1,0,0,0,0,0,1,0,0,0,0,1
623,4972582,Split,138291365,140162993,40010975,PG-13,64,Universal Pictures,M. Night Shyamalan,James McAvoy,Anya Taylor-Joy,3,0,0,0,0,1,0,0,0,0,0,0,0,1
624,306047,Scary Movie 3,110003217,110670000,49700000,PG-13,26,Dimension Films,David Zucker,Anna Faris,Charlie Sheen,17,0,1,0,0,0,0,0,0,0,1,0,0,1
625,368891,National Treasure,173008894,174503424,35142554,PG,52,Walt Disney Studios Motion Pictures,Jon Turteltaub,Nicolas Cage,Diane Kruger,16,0,0,0,0,0,1,0,1,0,0,0,1,0
626,2177771,The Monuments Men,78031620,78675018,22003433,PG-13,54,Sony Pictures Entertainment (SPE),George Clooney,George Clooney,Matt Damon,6,0,0,1,0,0,0,0,0,0,1,0,0,1
627,3281548,Little Women,108101214,108500000,16755310,PG,69,Sony Pictures Entertainment (SPE),Greta Gerwig,Saoirse Ronan,Emma Watson,1,1,0,1,0,0,0,0,0,0,0,0,1,0
628,1634122,Johnny English Reborn,8305970,151772616,3833300,PG,55,Universal Pictures,Oliver Parker,Rowan Atkinson,Rosamund Pike,9,0,1,0,0,1,0,0,1,0,0,0,1,0
629,6398184,Downton Abbey,96854135,96966620,31033665,PG,55,Focus Features,Michael Engler,Stephen Campbell Moore,Michael Fox,1,1,0,0,0,0,0,0,0,0,0,0,1,0
630,383216,The Pink Panther,82226474,81889423,20220412,PG,66,Sony Pictures Entertainment (SPE),Shawn Levy,Steve Martin,Kevin Kline,14,0,1,1,0,0,0,0,0,1,0,0,1,0
631,1228705,Iron Man 2,312433331,311500000,128122480,PG-13,66,Paramount Pictures,Jon Favreau,Robert Downey Jr.,Mickey Rourke,10,0,1,0,0,0,0,0,1,0,0,0,0,1
632,2279373,The SpongeBob Movie: Sponge Out of Water,162994032,162192000,55365012,PG,59,Paramount Pictures,Paul Tibbitt,Tom Kenny,Antonio Banderas,5,1,1,0,0,0,0,0,1,0,0,0,1,0
633,315327,Bruce Almighty,242829261,241763613,67953330,PG-13,26,Universal Pictures,Tom Shadyac,Jim Carrey,Jennifer Aniston,17,0,0,0,0,1,0,0,0,0,1,0,0,1
634,198781,"Monsters, Inc.",289916256,289064814,62577067,G,20,Walt Disney Studios Motion Pictures,Pete Docter,Billy Crystal,John Goodman,19,0,0,0,0,0,1,0,0,1,0,1,0,0
635,1778304,Paranormal Activity 3,104028807,103011037,52568183,R,49,Paramount Pictures,Henry Joost,Chloe Csengery,Jessica Tyler Brown,9,0,1,0,0,0,0,0,0,0,0,0,0,0
636,1193138,Up in the Air,83823381,83019358,1181450,R,58,Paramount Pictures,Jason Reitman,George Clooney,Vera Farmiga,11,1,0,0,0,0,0,0,0,0,1,0,0,0
637,1192628,Rango,123477607,122246996,38079323,PG,61,Paramount Pictures,Gore Verbinski,Johnny Depp,Isla Fisher,9,0,0,0,0,0,0,0,0,1,0,0,1,0
638,451279,Wonder Woman,412563408,409283604,103251471,PG-13,44,Warner Bros.,Patty Jenkins,Gal Gadot,Chris Pine,3,0,0,0,0,0,0,1,1,0,0,0,0,1
639,4575576,Christopher Robin,99215042,98529335,24585139,PG,51,Walt Disney Studios Motion Pictures,Marc Forster,Ewan McGregor,Hayley Atwell,2,1,0,0,0,0,1,0,0,0,1,0,1,0
640,256380,Shallow Hal,70839203,70230657,22518295,PG-13,19,Twentieth Century Fox,Bobby Farrelly,Jack Black,Gwyneth Paltrow,19,0,0,0,1,0,0,0,0,0,1,0,0,1
641,277296,The Scorpion King,91047077,89583830,36075875,PG-13,50,Universal Pictures,Chuck Russell,Dwayne Johnson,Steven Brand,18,0,0,0,0,1,0,0,1,0,0,0,0,1
642,3748528,Rogue One: A Star Wars Story,532177324,523880396,155081681,PG-13,53,Walt Disney Studios Motion Pictures,Gareth Edwards,Felicity Jones,Diego Luna,4,0,1,0,0,0,1,0,1,0,0,0,0,1
643,257106,Scary Movie 2,71308997,69911681,20503356,R,12,Miramax,Keenen Ivory Wayans,Anna Faris,Marlon Wayans,19,0,1,0,0,0,0,0,0,0,1,0,0,0
644,252866,American Pie 2,145103595,142450000,45117985,R,17,Universal Pictures,J.B. Rogers,Jason Biggs,Seann William Scott,19,0,1,0,0,1,0,0,0,0,1,0,0,0
645,1051904,Goosebumps,80080379,78180573,23618556,PG,62,Sony Pictures Entertainment (SPE),Rob Letterman,Jack Black,Dylan Minnette,5,1,0,1,0,0,0,0,0,1,0,0,1,0
646,259324,Ghost Rider,115802596,112935797,45388836,PG-13,76,Sony Pictures Entertainment (SPE),Mark Steven Johnson,Nicolas Cage,Eva Mendes,13,0,0,1,0,0,0,0,1,0,0,0,0,1
647,172156,Bad Boys II,138608444,134731112,46522560,R,26,Sony Pictures Entertainment (SPE),Michael Bay,Will Smith,Martin Lawrence,17,0,1,1,0,0,0,0,1,0,0,0,0,0
648,4633694,Spider-Man: Into the Spider-Verse,190241310,185299521,35363376,PG,75,Sony Pictures Entertainment (SPE),Bob Persichetti,Shameik Moore,Jake Johnson,2,0,1,1,0,0,0,0,1,0,0,0,1,0
649,2096672,Dumb and Dumber To,86208010,83629000,36111775,PG-13,54,Universal Pictures,Bobby Farrelly,Jim Carrey,Jeff Daniels,6,0,1,0,0,1,0,0,0,0,1,0,0,1
650,478087,21,81159365,78649005,24105943,PG-13,74,Sony Pictures Entertainment (SPE),Robert Luketic,Jim Sturgess,Kate Bosworth,12,1,0,1,0,0,0,0,0,0,0,0,0,1
651,800080,The Incredible Hulk,134806913,129964083,55414050,PG-13,70,Universal Pictures,Louis Leterrier,Edward Norton,Liv Tyler,12,0,0,0,0,1,0,0,1,0,0,0,0,1
652,362120,Scary Movie 4,90710620,87552000,40222875,PG-13,43,Dimension Films,David Zucker,Anna Faris,Regina Hall,14,0,1,0,0,0,0,0,0,0,1,0,0,1
653,376994,X-Men: The Last Stand,234362462,226072829,102750665,PG-13,71,Twentieth Century Fox,Brett Ratner,Patrick Stewart,Hugh Jackman,14,0,1,0,1,0,0,0,1,0,0,0,0,1
654,471042,Tower Heist,78046570,74884053,24025190,PG-13,52,Universal Pictures,Brett Ratner,Eddie Murphy,Ben Stiller,9,0,0,0,0,1,0,0,1,0,0,0,0,1
655,817230,Valentine's Day,110485654,106000000,56260707,PG-13,58,Warner Bros.,Garry Marshall,Julia Roberts,Jamie Foxx,10,0,0,0,0,0,0,1,0,0,1,0,0,1
656,295701,xXx,142109382,135339000,44506103,PG-13,28,Revolution Studios,Rob Cohen,Vin Diesel,Asia Argento,18,0,0,0,0,0,0,0,1,0,0,0,0,1
657,440963,The Bourne Ultimatum,227471070,216628965,69283690,PG-13,68,Universal Pictures,Paul Greengrass,Matt Damon,Edgar Ramírez,13,1,1,0,0,1,0,0,1,0,0,0,0,1
658,348150,Superman Returns,200081192,191000000,52535096,PG-13,49,Warner Bros.,Bryan Singer,Brandon Routh,Kevin Spacey,14,0,0,0,0,0,0,1,1,0,0,0,0,1
659,844471,Cloudy with a Chance of Meatballs,124870275,118135851,30304648,PG,76,Sony Pictures Entertainment (SPE),Phil Lord,Anna Faris,Bill Hader,11,1,0,1,0,0,0,0,0,1,0,0,1,0
660,1230414,It's Complicated,112735375,106368280,22100820,R,59,Universal Pictures,Nancy Meyers,Meryl Streep,Steve Martin,11,0,0,0,0,1,0,0,0,0,1,0,0,0
661,366548,Happy Feet,198000317,186335791,41533432,PG,46,Warner Bros.,George Miller,Elijah Wood,Brittany Murphy,14,0,0,0,0,0,0,1,0,1,0,0,1,0
662,2226417,Insidious: Chapter 2,83586447,78332871,40272103,PG-13,48,FilmDistrict,James Wan,Patrick Wilson,Rose Byrne,7,0,1,0,0,0,0,0,0,0,0,0,0,1
663,404032,The Exorcism of Emily Rose,75072454,70094350,30054300,PG-13,72,Screen Gems,Scott Derrickson,Laura Linney,Tom Wilkinson,15,0,0,0,0,0,0,0,0,0,0,0,0,1
664,960731,Bedtime Stories,110101975,102772889,27450296,PG,60,Walt Disney Studios Motion Pictures,Adam Shankman,Adam Sandler,Keri Russell,12,0,0,0,0,0,1,0,0,0,1,0,1,0
665,1041829,The Proposal,163958031,153417000,33627598,PG-13,61,Walt Disney Studios Motion Pictures,Anne Fletcher,Sandra Bullock,Ryan Reynolds,11,0,0,0,0,0,1,0,0,0,1,0,0,1
666,298130,The Ring,129128133,120220800,15015393,PG-13,26,DreamWorks Distribution,Gore Verbinski,Naomi Watts,Martin Henderson,18,0,0,0,0,0,0,0,0,0,0,0,0,1
667,335438,Starsky & Hutch,88237754,82030996,28103367,PG-13,41,Warner Bros.,Todd Phillips,Ben Stiller,Owen Wilson,16,1,0,0,0,0,0,1,0,0,1,0,0,1
668,385880,Monster House,73661010,68200233,22217226,PG,74,Sony Pictures Entertainment (SPE),Gil Kenan,Mitchel Musso,Sam Lerner,14,0,0,1,0,0,0,0,0,0,0,0,1,0
669,3263904,Sully,125070033,115727590,35028301,PG-13,41,Warner Bros.,Clint Eastwood,Tom Hanks,Aaron Eckhart,4,0,0,0,0,0,0,1,0,0,0,0,0,1
670,1825683,Black Panther,700426566,646999921,202003951,PG-13,54,Walt Disney Studios Motion Pictures,Ryan Coogler,Chadwick Boseman,Michael B. Jordan,2,0,0,0,0,0,1,0,1,0,0,0,0,1
671,892782,Monsters vs. Aliens,198351526,183158344,59321095,PG,67,DreamWorks,Rob Letterman,Reese Witherspoon,Rainn Wilson,11,0,0,0,0,0,0,0,1,0,0,0,1,0
672,1950186,Ford v Ferrari,117624357,107883853,31474958,PG-13,49,Twentieth Century Fox,James Mangold,Matt Damon,Christian Bale,1,0,0,0,1,0,0,0,1,0,0,0,0,1
673,1840309,Divergent,150947895,137937923,54607747,PG-13,53,Lionsgate,Neil Burger,Shailene Woodley,Theo James,6,1,0,0,0,0,0,0,1,0,0,0,0,1
674,6146586,John Wick: Chapter 3 - Parabellum,171015687,155694040,56818067,R,75,Lionsgate,Chad Stahelski,Keanu Reeves,Halle Berry,1,0,1,0,0,0,0,0,1,0,0,0,0,0
675,1001508,He's Just Not That Into You,93953653,84912505,27785487,PG-13,60,Warner Bros.,Ken Kwapis,Ginnifer Goodwin,Jennifer Aniston,11,1,0,0,0,0,0,1,0,0,1,0,0,1
676,290334,X2: X-Men United,214949694,192761855,85558731,PG-13,63,Twentieth Century Fox,Bryan Singer,Patrick Stewart,Hugh Jackman,17,0,1,0,1,0,0,0,1,0,0,0,0,1
677,455944,The Equalizer,101530738,90800000,34137828,R,59,Sony Pictures Entertainment (SPE),Antoine Fuqua,Denzel Washington,Marton Csokas,6,1,0,1,0,0,0,0,1,0,0,0,0,0
678,2452042,The Peanuts Movie,130178411,116054702,44213073,G,60,Twentieth Century Fox,Steve Martino,Noah Schnapp,Bill Melendez,5,0,0,0,1,0,0,0,0,0,0,1,0,0
679,2709692,Dr. Seuss' the Grinch,270620950,240975007,67572855,PG,65,Universal Pictures,Yarrow Cheney,Benedict Cumberbatch,Cameron Seely,2,0,0,0,0,1,0,0,0,0,0,0,1,0
680,1133985,Green Lantern,116601172,103250000,53174303,PG-13,55,Warner Bros.,Martin Campbell,Ryan Reynolds,Blake Lively,9,0,0,0,0,0,0,1,1,0,0,0,0,1
681,2788732,Pete's Dragon,76233151,67462187,21514095,PG,48,Walt Disney Studios Motion Pictures,David Lowery,Bryce Dallas Howard,Robert Redford,4,0,0,0,0,0,1,0,1,0,0,0,1,0
682,187738,Blade II,82348319,72661713,32528016,R,54,New Line Cinema,Guillermo del Toro,Wesley Snipes,Kris Kristofferson,18,0,0,0,0,0,0,0,1,0,0,0,0,0
683,468569,The Dark Knight,535234033,470221464,158411483,PG-13,63,Warner Bros.,Christopher Nolan,Christian Bale,Heath Ledger,12,0,1,0,0,0,0,1,1,0,0,0,0,1
684,454921,The Pursuit of Happyness,163566459,143561166,26541709,PG-13,75,Sony Pictures Entertainment (SPE),Gabriele Muccino,Will Smith,Thandie Newton,14,0,0,1,0,0,0,0,0,0,0,0,0,1
685,825232,The Bucket List,93466502,81906000,335837,PG-13,59,Warner Bros.,Rob Reiner,Jack Nicholson,Morgan Freeman,13,0,0,0,0,0,0,1,0,0,1,0,0,1
686,290002,Meet the Fockers,279261160,243396776,46120980,PG-13,62,Universal Pictures,Jay Roach,Ben Stiller,Robert De Niro,16,0,1,0,0,1,0,0,0,0,1,0,0,1
687,275847,Lilo & Stitch,145794338,127349813,35260212,PG,26,Walt Disney Studios Motion Pictures,Dean DeBlois,Daveigh Chase,Chris Sanders,18,0,0,0,0,0,1,0,0,1,0,0,1,0
688,369735,Monster-in-Law,82931301,72526026,24000000,PG-13,54,New Line Cinema,Robert Luketic,Jennifer Lopez,Michael Vartan,15,0,0,0,0,0,0,0,0,0,1,0,0,1
689,8946378,Knives Out,165363234,143869563,26769548,PG-13,77,Lionsgate,Rian Johnson,Daniel Craig,Chris Evans,1,0,0,0,0,0,0,0,0,0,1,0,0,1
690,4425200,John Wick: Chapter 2,92029184,79518618,30436123,R,65,Lionsgate,Chad Stahelski,Keanu Reeves,Riccardo Scamarcio,3,0,1,0,0,0,0,0,1,0,0,0,0,0
691,361596,Fahrenheit 9/11,119194771,103252111,23920637,R,38,Lionsgate,Michael Moore,Michael Moore,George W. Bush,16,0,0,0,0,0,0,0,0,0,0,0,0,0
692,3766354,The Equalizer 2,102084362,88315795,36011640,R,72,Sony Pictures Entertainment (SPE),Antoine Fuqua,Denzel Washington,Pedro Pascal,2,1,1,1,0,0,0,0,1,0,0,0,0,0
693,1204342,The Muppets,88631237,76553000,29239026,PG,44,Walt Disney Studios Motion Pictures,James Bobin,Amy Adams,Jason Segel,9,1,1,0,0,0,1,0,0,1,0,0,1,0
694,322259,2 Fast 2 Furious,127154901,109195760,50472480,PG-13,56,Universal Pictures,John Singleton,Paul Walker,Tyrese Gibson,17,0,1,0,0,1,0,0,1,0,0,0,0,1
695,268978,A Beautiful Mind,170742341,146048916,367151,PG-13,23,Universal Pictures,Ron Howard,Russell Crowe,Ed Harris,19,0,0,0,0,1,0,0,0,0,0,0,0,1
696,286716,Hulk,132177234,113107931,62128420,PG-13,56,Universal Pictures,Ang Lee,Eric Bana,Jennifer Connelly,17,0,0,0,0,1,0,0,1,0,0,0,0,1
697,369441,Fun with Dick and Jane,110332737,94349162,14383515,PG-13,71,Sony Pictures Entertainment (SPE),Dean Parisot,Jim Carrey,Téa Leoni,15,0,0,1,0,0,0,0,0,0,1,0,0,1
698,6343314,Creed II,115715889,98500000,35574710,PG-13,43,Metro-Goldwyn-Mayer (MGM),Steven Caple Jr.,Michael B. Jordan,Sylvester Stallone,2,0,1,0,0,0,0,0,0,0,0,0,0,1
699,2191701,Grown Ups 2,133668525,113315753,41508572,PG-13,52,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Kevin James,7,0,1,1,0,0,0,0,0,0,1,0,0,1
700,293564,Rush Hour 3,140125968,117971154,50237000,PG-13,65,New Line Cinema,Brett Ratner,Jackie Chan,Chris Tucker,13,0,1,0,0,0,0,0,1,0,0,0,0,1
701,3778644,Solo: A Star Wars Story,213767512,179157295,84420489,PG-13,52,Walt Disney Studios Motion Pictures,Ron Howard,Alden Ehrenreich,Woody Harrelson,2,0,1,0,0,0,1,0,1,0,0,0,0,1
702,371746,Iron Man,319034126,266762121,98618668,PG-13,69,Paramount Pictures,Jon Favreau,Robert Downey Jr.,Gwyneth Paltrow,12,0,0,0,0,0,0,0,1,0,0,0,0,1
703,1136608,District 9,115646235,95242715,37354308,R,61,TriStar Pictures,Neill Blomkamp,Sharlto Copley,David James,11,0,0,0,0,0,0,0,1,0,0,0,0,0
704,126029,Shrek,267665011,220104788,42347760,PG,45,DreamWorks Distribution,Andrew Adamson,Mike Myers,Eddie Murphy,19,1,0,0,0,0,0,0,0,1,0,0,1,0
705,1205489,Gran Torino,148095302,121862926,271720,R,58,Warner Bros.,Clint Eastwood,Clint Eastwood,Bee Vang,12,0,0,0,0,0,0,1,0,0,0,0,0,0
706,3513498,The LEGO Movie 2: The Second Part,105806508,86500000,34115335,PG,43,Warner Bros.,Mike Mitchell,Chris Pratt,Elizabeth Banks,1,0,1,0,0,0,0,1,0,1,0,0,1,0
707,1490017,The Lego Movie,257760692,210300000,69050279,PG,54,Warner Bros.,Christopher Miller,Chris Pratt,Will Ferrell,6,0,0,0,0,0,0,1,1,0,0,0,1,0
708,6644200,A Quiet Place,188024361,152924808,50203562,PG-13,57,Paramount Pictures,John Krasinski,Emily Blunt,John Krasinski,2,0,0,0,0,0,0,0,0,0,0,0,0,1
709,159365,Cold Mountain,95636509,77377000,14500000,R,28,Miramax,Anthony Minghella,Jude Law,Nicole Kidman,17,1,0,0,0,0,0,0,0,1,0,0,0,0
710,372784,Batman Begins,206852432,166807709,48745440,PG-13,43,Warner Bros.,Christopher Nolan,Christian Bale,Michael Caine,15,0,0,0,0,0,0,1,1,0,0,0,0,1
711,2004420,Neighbors,150157400,120507734,49033915,R,48,Universal Pictures,Nicholas Stoller,Seth Rogen,Rose Byrne,6,1,0,0,0,1,0,0,0,0,1,0,0,0
712,2140479,The Accountant,86260045,68900000,24710273,R,40,Warner Bros.,Gavin O'Connor,Ben Affleck,Anna Kendrick,4,0,0,0,0,0,0,1,1,0,0,0,0,0
713,299658,Chicago,170687518,136089214,2074929,PG-13,23,Miramax,Rob Marshall,Renée Zellweger,Catherine Zeta-Jones,18,0,0,0,0,0,0,0,0,0,1,0,0,1
714,267913,Scooby-Doo,153294164,122356539,54155312,PG,27,Warner Bros.,Raja Gosnell,Matthew Lillard,Freddie Prinze Jr.,18,1,0,0,0,0,0,1,0,1,0,0,1,0
715,413895,Charlotte's Web,82985708,65978114,11457353,G,58,Paramount Pictures,Gary Winick,Dakota Fanning,Julia Roberts,14,0,0,0,0,0,0,0,0,1,0,1,0,0
716,1723121,We're the Millers,150394119,119600000,26419396,R,50,Warner Bros.,Rawson Marshall Thurber,Jason Sudeikis,Jennifer Aniston,8,0,0,0,0,0,0,1,0,0,1,0,0,0
717,1179904,Paranormal Activity,107918810,85436990,77873,R,49,Paramount Pictures,Oren Peli,Katie Featherston,Micah Sloat,11,0,0,0,0,0,0,0,0,0,0,0,0,0
718,286106,Signs,227966634,180281283,60117080,PG-13,25,Walt Disney Studios Motion Pictures,M. Night Shyamalan,Mel Gibson,Joaquin Phoenix,18,0,0,0,0,0,1,0,0,0,0,0,0,1
