id,URL,Rank,Title,World_Gross,Domestic_Gross,Domestic_Percentage,Foreign_Gross,Foreign_Percentage,Year,domestic_opening_gross,rating,foreign_market_count,genres,distributor,director,actor_1,actor_2,IMDB_link
0120686,/title/tt0120686/?ref_=bo_cso_table_54,"1,070",Stepmom,"$159,710,793","$91,137,662",57.1%,"$68,573,131",42.9%,1998,"$19,142,440",PG-13,0,"Comedy
    
        Drama",Sony Pictures Entertainment (SPE),Chris Columbus,Julia Roberts,Susan Sarandon,https://pro.imdb.com/title/tt0120686
0059742,/title/tt0059742/?ref_=bo_cso_table_55,"1,071",The Sound of Music,"$159,423,073","$159,287,539",99.9%,"$135,534",<0.1%,1965,,,Do,"Biography
    
        Drama
    
        Family
    
        Musical
    
        Romance",Twentieth Century Fox,Robert Wise,Julie Andrews,Christopher Plummer,https://pro.imdb.com/title/tt0059742
0119395,/title/tt0119395/?ref_=bo_cso_table_56,"1,072",The Jackal,"$159,330,280","$54,930,280",34.5%,"$104,400,000",65.5%,1997,"$15,164,595",R,0,"Action
    
        Crime
    
        Drama
    
        Thriller",Universal Pictures,Michael Caton-Jones,Bruce Willis,Richard Gere,https://pro.imdb.com/title/tt0119395
1193631,/title/tt1193631/?ref_=bo_cso_table_57,"1,073",Step Up 3D,"$159,291,809","$42,400,223",26.6%,"$116,891,586",73.4%,2010,"$15,812,311",PG-13,48,"Drama
    
        Music
    
        Romance",Walt Disney Studios Motion Pictures,Jon M. Chu,Sharni Vinson,Rick Malambri,https://pro.imdb.com/title/tt1193631
0116040,/title/tt0116040/?ref_=bo_cso_table_58,"1,074",Daylight,"$159,212,469","$33,023,469",20.7%,"$126,189,000",79.3%,1996,"$10,015,875",PG-13,0,"Action
    
        Adventure
    
        Drama
    
        Thriller",Universal Pictures,Rob Cohen,Sylvester Stallone,Amy Brenneman,https://pro.imdb.com/title/tt0116040
1402488,/title/tt1402488/?ref_=bo_cso_table_59,"1,075",Happy Feet Two,"$159,197,038","$64,006,466",40.2%,"$95,190,572",59.8%,2011,"$21,237,068",PG,53,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Musical",Warner Bros.,George Miller,Elijah Wood,Robin Williams,https://pro.imdb.com/title/tt1402488
0105695,/title/tt0105695/?ref_=bo_cso_table_60,"1,076",Unforgiven,"$159,157,447","$101,157,447",63.6%,"$58,000,000",36.4%,1992,"$15,018,007",R,0,"Drama
    
        Western",Warner Bros.,Clint Eastwood,Clint Eastwood,Gene Hackman,https://pro.imdb.com/title/tt0105695
6921996,/title/tt6921996/?ref_=bo_cso_table_61,"1,077",Johnny English Strikes Again,"$158,972,499","$4,412,170",2.8%,"$154,560,329",97.2%,2018,"$1,638,895",PG,65,"Action
    
        Adventure
    
        Comedy",Universal Pictures,David Kerr,Rowan Atkinson,Ben Miller,https://pro.imdb.com/title/tt6921996
0463985,/title/tt0463985/?ref_=bo_cso_table_62,"1,078",The Fast and the Furious: Tokyo Drift,"$158,964,610","$62,514,415",39.3%,"$96,450,195",60.7%,2006,"$23,973,840",PG-13,65,"Action
    
        Crime
    
        Thriller",Universal Pictures,Justin Lin,Lucas Black,Zachery Ty Bryan,https://pro.imdb.com/title/tt0463985
2381941,/title/tt2381941/?ref_=bo_cso_table_63,"1,079",Focus,"$158,762,963","$53,862,963",33.9%,"$104,900,000",66.1%,2015,"$18,685,137",R,60,"Comedy
    
        Crime
    
        Drama
    
        Romance",Warner Bros.,Glenn Ficarra,Will Smith,Margot Robbie,https://pro.imdb.com/title/tt2381941
0401792,/title/tt0401792/?ref_=bo_cso_table_64,"1,080",Sin City,"$158,733,820","$74,103,820",46.7%,"$84,630,000",53.3%,2005,"$28,100,000",R,39,"Crime
    
        Thriller",Dimension Films,Frank Miller,Mickey Rourke,Clive Owen,https://pro.imdb.com/title/tt0401792
1051904,/title/tt1051904/?ref_=bo_cso_table_65,"1,081",Goosebumps,"$158,260,952","$80,080,379",50.6%,"$78,180,573",49.4%,2015,"$23,618,556",PG,62,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Horror",Sony Pictures Entertainment (SPE),Rob Letterman,Jack Black,Dylan Minnette,https://pro.imdb.com/title/tt1051904
0099371,/title/tt0099371/?ref_=bo_cso_table_66,"1,082",Days of Thunder,"$157,920,733","$82,670,733",52.4%,"$75,250,000",47.6%,1990,"$15,490,445",,1,"Action
    
        Drama
    
        Sport",Paramount Pictures,Tony Scott,Tom Cruise,Nicole Kidman,https://pro.imdb.com/title/tt0099371
1622979,/title/tt1622979/?ref_=bo_cso_table_67,"1,083",Final Destination 5,"$157,887,643","$42,587,643",27%,"$115,300,000",73%,2011,"$18,031,396",R,55,"Horror
    
        Thriller",Warner Bros.,Steven Quale,Nicholas D'Agosto,Emma Bell,https://pro.imdb.com/title/tt1622979
4160708,/title/tt4160708/?ref_=bo_cso_table_68,"1,084",Don't Breathe,"$157,830,487","$89,217,875",56.5%,"$68,612,612",43.5%,2016,"$26,411,706",R,54,"Crime
    
        Horror
    
        Thriller",Screen Gems,Fede Alvarez,Stephen Lang,Jane Levy,https://pro.imdb.com/title/tt4160708
5503686,/title/tt5503686/?ref_=bo_cso_table_69,"1,085",Hustlers,"$157,563,598","$104,963,598",66.6%,"$52,600,000",33.4%,2019,"$33,181,361",R,30,"Comedy
    
        Crime
    
        Drama
    
        Thriller",STX Entertainment,Lorene Scafaria,Constance Wu,Jennifer Lopez,https://pro.imdb.com/title/tt5503686
0112740,/title/tt0112740/?ref_=bo_cso_table_70,"1,086",Crimson Tide,"$157,387,195","$91,387,195",58.1%,"$66,000,000",41.9%,1995,"$18,612,190",R,0,"Action
    
        Drama
    
        Thriller
    
        War",Walt Disney Studios Motion Pictures,Tony Scott,Gene Hackman,Denzel Washington,https://pro.imdb.com/title/tt0112740
1037705,/title/tt1037705/?ref_=bo_cso_table_71,"1,087",The Book of Eli,"$157,107,755","$94,835,059",60.4%,"$62,272,696",39.6%,2010,"$32,789,494",R,51,"Action
    
        Adventure
    
        Drama
    
        Thriller",Warner Bros.,Albert Hughes,Denzel Washington,Mila Kunis,https://pro.imdb.com/title/tt1037705
2888046,/title/tt2888046/?ref_=bo_cso_table_72,"1,088",Ip Man 3,"$157,029,618","$2,679,437",1.7%,"$154,350,181",98.3%,2015,"$784,839",PG-13,15,"Action
    
        Biography
    
        Drama
    
        History",Well Go USA Entertainment,Wilson Yip,Donnie Yen,Lynn Xiong,https://pro.imdb.com/title/tt2888046
9635616,/title/tt9635616/?ref_=bo_cso_table_73,"1,089",The Climbers,"$156,892,866","$487,157",0.3%,"$156,405,709",99.7%,2019,"$156,096",,6,"Action
    
        Adventure
    
        Drama",Well Go USA Entertainment,Daniel Lee,Jing Wu,Ziyi Zhang,https://pro.imdb.com/title/tt9635616
0431308,/title/tt0431308/?ref_=bo_cso_table_74,"1,090",P.S. I Love You,"$156,835,339","$53,695,808",34.2%,"$103,139,531",65.8%,2007,"$6,481,221",PG-13,53,"Comedy
    
        Drama
    
        Romance",Warner Bros.,Richard LaGravenese,Hilary Swank,Gerard Butler,https://pro.imdb.com/title/tt0431308
2177771,/title/tt2177771/?ref_=bo_cso_table_75,"1,091",The Monuments Men,"$156,706,638","$78,031,620",49.8%,"$78,675,018",50.2%,2014,"$22,003,433",PG-13,54,"Comedy
    
        Drama
    
        History
    
        War",Sony Pictures Entertainment (SPE),George Clooney,George Clooney,Matt Damon,https://pro.imdb.com/title/tt2177771
0327056,/title/tt0327056/?ref_=bo_cso_table_76,"1,092",Mystic River,"$156,595,191","$90,135,191",57.6%,"$66,460,000",42.4%,2003,"$640,815",R,25,"Crime
    
        Drama
    
        Mystery
    
        Thriller",Warner Bros.,Clint Eastwood,Sean Penn,Tim Robbins,https://pro.imdb.com/title/tt0327056
0105690,/title/tt0105690/?ref_=bo_cso_table_77,"1,093",Under Siege,"$156,563,139","$83,563,139",53.4%,"$73,000,000",46.6%,1992,"$15,760,003",R,0,"Action
    
        Thriller",Warner Bros.,Andrew Davis,Steven Seagal,Gary Busey,https://pro.imdb.com/title/tt0105690
1596350,/title/tt1596350/?ref_=bo_cso_table_78,"1,094",This Means War,"$156,491,279","$54,760,791",35%,"$101,730,488",65%,2012,"$17,405,930",PG-13,52,"Action
    
        Comedy
    
        Romance",Twentieth Century Fox,McG,Reese Witherspoon,Chris Pine,https://pro.imdb.com/title/tt1596350
0097742,/title/tt0097742/?ref_=bo_cso_table_79,"1,095",Licence to Kill,"$156,167,015","$34,667,015",22.2%,"$121,500,000",77.8%,1989,"$8,774,776",PG-13,0,"Action
    
        Adventure
    
        Thriller",United Artists,John Glen,Timothy Dalton,Robert Davi,https://pro.imdb.com/title/tt0097742
0070735,/title/tt0070735/?ref_=bo_cso_table_80,"1,096",The Sting,"$156,000,000","$156,000,000",100%,$0,-,1973,,,0,"Comedy
    
        Crime
    
        Drama",Universal Pictures,George Roy Hill,Paul Newman,Robert Redford,https://pro.imdb.com/title/tt0070735
0479143,/title/tt0479143/?ref_=bo_cso_table_81,"1,097",Rocky Balboa,"$155,929,020","$70,270,943",45.1%,"$85,658,077",54.9%,2006,"$12,158,168",PG,69,"Action
    
        Drama
    
        Sport",Metro-Goldwyn-Mayer (MGM),Sylvester Stallone,Sylvester Stallone,Antonio Tarver,https://pro.imdb.com/title/tt0479143
3460252,/title/tt3460252/?ref_=bo_cso_table_82,"1,098",The Hateful Eight,"$155,762,510","$54,117,416",34.7%,"$101,645,094",65.3%,2015,"$4,610,676",R,52,"Crime
    
        Drama
    
        Mystery
    
        Thriller
    
        Western",The Weinstein Company,Quentin Tarantino,Samuel L. Jackson,Kurt Russell,https://pro.imdb.com/title/tt3460252
5886046,/title/tt5886046/?ref_=bo_cso_table_83,"1,099",Escape Room,"$155,712,077","$57,005,601",36.6%,"$98,706,476",63.4%,2019,"$18,238,172",PG-13,70,"Action
    
        Adventure
    
        Horror
    
        Mystery
    
        Thriller",Sony Pictures Entertainment (SPE),Adam Robitel,Taylor Russell,Logan Miller,https://pro.imdb.com/title/tt5886046
1114677,/title/tt1114677/?ref_=bo_cso_table_84,"1,100",Hannah Montana: The Movie,"$155,545,279","$79,576,189",51.2%,"$75,969,090",48.8%,2009,"$32,324,487",,55,"Comedy
    
        Drama
    
        Family
    
        Music
    
        Romance",Walt Disney Studios Motion Pictures,Peter Chelsom,Miley Cyrus,Emily Osment,https://pro.imdb.com/title/tt1114677
0369735,/title/tt0369735/?ref_=bo_cso_table_85,"1,101",Monster-in-Law,"$155,457,327","$82,931,301",53.4%,"$72,526,026",46.6%,2005,"$24,000,000",PG-13,54,"Comedy
    
        Romance",New Line Cinema,Robert Luketic,Jennifer Lopez,Michael Vartan,https://pro.imdb.com/title/tt0369735
0443489,/title/tt0443489/?ref_=bo_cso_table_86,"1,102",Dreamgirls,"$155,430,335","$103,365,956",66.5%,"$52,064,379",33.5%,2006,"$378,950",PG-13,59,"Drama
    
        Music
    
        Musical",DreamWorks,Bill Condon,Beyoncé,Jamie Foxx,https://pro.imdb.com/title/tt0443489
2140479,/title/tt2140479/?ref_=bo_cso_table_87,"1,103",The Accountant,"$155,160,045","$86,260,045",55.6%,"$68,900,000",44.4%,2016,"$24,710,273",R,40,"Action
    
        Crime
    
        Drama
    
        Thriller",Warner Bros.,Gavin O'Connor,Ben Affleck,Anna Kendrick,https://pro.imdb.com/title/tt2140479
0187738,/title/tt0187738/?ref_=bo_cso_table_88,"1,105",Blade II,"$155,010,032","$82,348,319",53.1%,"$72,661,713",46.9%,2002,"$32,528,016",R,54,"Action
    
        Fantasy
    
        Horror
    
        Sci-Fi
    
        Thriller",New Line Cinema,Guillermo del Toro,Wesley Snipes,Kris Kristofferson,https://pro.imdb.com/title/tt0187738
0252076,/title/tt0252076/?ref_=bo_cso_table_89,"1,106",Maid in Manhattan,"$154,906,693","$94,011,225",60.7%,"$60,895,468",39.3%,2002,"$18,711,407",PG-13,24,"Comedy
    
        Drama
    
        Romance",Revolution Studios,Wayne Wang,Jennifer Lopez,Ralph Fiennes,https://pro.imdb.com/title/tt0252076
0106611,/title/tt0106611/?ref_=bo_cso_table_90,"1,107",Cool Runnings,"$154,856,263","$68,856,263",44.5%,"$86,000,000",55.5%,1993,"$7,046,648",PG,0,"Adventure
    
        Comedy
    
        Family
    
        History
    
        Sport",Walt Disney Studios Motion Pictures,Jon Turteltaub,John Candy,Leon,https://pro.imdb.com/title/tt0106611
1091191,/title/tt1091191/?ref_=bo_cso_table_91,"1,108",Lone Survivor,"$154,802,912","$125,095,601",80.8%,"$29,707,311",19.2%,2013,"$90,872",R,45,"Action
    
        Biography
    
        Drama
    
        War",Universal Pictures,Peter Berg,Mark Wahlberg,Taylor Kitsch,https://pro.imdb.com/title/tt1091191
0947810,/title/tt0947810/?ref_=bo_cso_table_92,"1,109",Green Zone,"$154,711,438","$35,053,660",22.7%,"$119,657,778",77.3%,2009,"$14,309,295",R,33,"Action
    
        Drama
    
        Thriller
    
        War",Universal Pictures,Paul Greengrass,Matt Damon,Jason Isaacs,https://pro.imdb.com/title/tt0947810
0293508,/title/tt0293508/?ref_=bo_cso_table_93,"1,110",The Phantom of the Opera,"$154,648,887","$51,268,815",33.2%,"$103,380,072",66.8%,2004,"$4,001,890",PG-13,48,"Drama
    
        Musical
    
        Romance
    
        Thriller",Warner Bros.,Joel Schumacher,Gerard Butler,Emmy Rossum,https://pro.imdb.com/title/tt0293508
1408253,/title/tt1408253/?ref_=bo_cso_table_94,"1,111",Ride Along,"$154,468,902","$134,938,200",87.4%,"$19,530,702",12.6%,2014,"$41,516,170",PG-13,19,"Action
    
        Comedy
    
        Crime",Universal Pictures,Tim Story,Ice Cube,Kevin Hart,https://pro.imdb.com/title/tt1408253
0378194,/title/tt0378194/?ref_=bo_cso_table_95,"1,112",Kill Bill: Vol. 2,"$154,116,796","$66,208,183",43%,"$87,908,613",57%,2004,"$25,600,000",R,41,"Action
    
        Crime
    
        Thriller",Miramax,Quentin Tarantino,Uma Thurman,David Carradine,https://pro.imdb.com/title/tt0378194
0840361,/title/tt0840361/?ref_=bo_cso_table_96,"1,113",The Town,"$154,026,136","$92,186,262",59.8%,"$61,839,874",40.2%,2010,"$23,808,032",R,50,"Crime
    
        Drama
    
        Thriller",Warner Bros.,Ben Affleck,Ben Affleck,Rebecca Hall,https://pro.imdb.com/title/tt0840361
1605783,/title/tt1605783/?ref_=bo_cso_table_97,"1,114",Midnight in Paris,"$153,959,590","$56,817,045",36.9%,"$97,142,545",63.1%,2011,"$599,003",PG-13,48,"Comedy
    
        Fantasy
    
        Romance",Sony Pictures Classics,Woody Allen,Owen Wilson,Rachel McAdams,https://pro.imdb.com/title/tt1605783
0106965,/title/tt0106965/?ref_=bo_cso_table_98,"1,115",Free Willy,"$153,698,625","$77,698,625",50.6%,"$76,000,000",49.4%,1993,"$7,868,829",PG,0,"Adventure
    
        Drama
    
        Family",Warner Bros.,Simon Wincer,Jason James Richter,Lori Petty,https://pro.imdb.com/title/tt0106965
0087363,/title/tt0087363/?ref_=bo_cso_table_99,"1,116",Gremlins,"$153,629,189","$153,378,102",99.8%,"$251,087",0.2%,1984,"$12,511,634",,Do,"Comedy
    
        Fantasy
    
        Horror",Warner Bros.,Joe Dante,Zach Galligan,Phoebe Cates,https://pro.imdb.com/title/tt0087363
0099044,/title/tt0099044/?ref_=bo_cso_table_100,"1,117",Another 48 Hrs.,"$153,518,974","$80,818,974",52.6%,"$72,700,000",47.4%,1990,"$19,475,559",,0,"Action
    
        Comedy
    
        Crime
    
        Drama
    
        Mystery
    
        Thriller",Paramount Pictures,Walter Hill,Eddie Murphy,Nick Nolte,https://pro.imdb.com/title/tt0099044
0408236,/title/tt0408236/?ref_=bo_cso_table_101,"1,118",Sweeney Todd: The Demon Barber of Fleet Street,"$153,383,627","$52,898,073",34.5%,"$100,485,554",65.5%,2007,"$9,300,805",R,59,"Drama
    
        Horror
    
        Musical
    
        Thriller",DreamWorks,Tim Burton,Johnny Depp,Helena Bonham Carter,https://pro.imdb.com/title/tt0408236
8079248,/title/tt8079248/?ref_=bo_cso_table_102,"1,120",Yesterday,"$153,010,698","$73,286,650",47.9%,"$79,724,048",52.1%,2019,"$17,010,050",PG-13,63,"Comedy
    
        Fantasy
    
        Music
    
        Romance",Universal Pictures,Danny Boyle,Himesh Patel,Lily James,https://pro.imdb.com/title/tt8079248
0118971,/title/tt0118971/?ref_=bo_cso_table_103,"1,121",The Devil's Advocate,"$152,944,660","$60,944,660",39.8%,"$92,000,000",60.2%,1997,"$12,170,536",R,0,"Drama
    
        Mystery
    
        Thriller",Warner Bros.,Taylor Hackford,Keanu Reeves,Al Pacino,https://pro.imdb.com/title/tt0118971
0471042,/title/tt0471042/?ref_=bo_cso_table_104,"1,122",Tower Heist,"$152,930,623","$78,046,570",51%,"$74,884,053",49%,2011,"$24,025,190",PG-13,52,"Action
    
        Comedy
    
        Crime",Universal Pictures,Brett Ratner,Eddie Murphy,Ben Stiller,https://pro.imdb.com/title/tt0471042
6461514,/title/tt6461514/?ref_=bo_cso_table_105,"1,123",Duckweed,"$152,894,264","$471,575",0.3%,"$152,422,689",99.7%,2017,"$160,739",,2,"Comedy
    
        Drama
    
        Fantasy",China Lion Film Distribution,Han Han,Chao Deng,Eddie Peng,https://pro.imdb.com/title/tt6461514
0241303,/title/tt0241303/?ref_=bo_cso_table_106,"1,124",Chocolat,"$152,699,946","$71,509,363",46.8%,"$81,190,583",53.2%,2000,"$157,624",PG-13,9,"Drama
    
        Romance",Miramax,Lasse Hallström,Juliette Binoche,Judi Dench,https://pro.imdb.com/title/tt0241303
0101393,/title/tt0101393/?ref_=bo_cso_table_107,"1,125",Backdraft,"$152,368,585","$77,868,585",51.1%,"$74,500,000",48.9%,1991,"$12,686,200",R,0,"Action
    
        Crime
    
        Drama
    
        Mystery
    
        Thriller",Universal Pictures,Ron Howard,Kurt Russell,William Baldwin,https://pro.imdb.com/title/tt0101393
0117913,/title/tt0117913/?ref_=bo_cso_table_108,"1,126",A Time to Kill,"$152,266,007","$108,766,007",71.4%,"$43,500,000",28.6%,1996,"$14,823,159",R,0,"Crime
    
        Drama
    
        Thriller",Warner Bros.,Joel Schumacher,Matthew McConaughey,Sandra Bullock,https://pro.imdb.com/title/tt0117913
1279935,/title/tt1279935/?ref_=bo_cso_table_109,"1,127",Date Night,"$152,263,880","$98,711,404",64.8%,"$53,552,476",35.2%,2010,"$25,207,599",PG-13,52,"Comedy
    
        Crime
    
        Romance
    
        Thriller",Twentieth Century Fox,Shawn Levy,Steve Carell,Tina Fey,https://pro.imdb.com/title/tt1279935
0443274,/title/tt0443274/?ref_=bo_cso_table_110,"1,128",Vantage Point,"$152,039,882","$72,266,306",47.5%,"$79,773,576",52.5%,2008,"$22,874,936",PG-13,77,"Action
    
        Crime
    
        Drama
    
        Thriller",Sony Pictures Entertainment (SPE),Pete Travis,Dennis Quaid,Forest Whitaker,https://pro.imdb.com/title/tt0443274
0117333,/title/tt0117333/?ref_=bo_cso_table_111,"1,129",Phenomenon,"$152,036,382","$104,636,382",68.8%,"$47,400,000",31.2%,1996,"$16,158,901",PG,0,"Drama
    
        Fantasy
    
        Romance
    
        Sci-Fi",Walt Disney Studios Motion Pictures,Jon Turteltaub,John Travolta,Kyra Sedgwick,https://pro.imdb.com/title/tt0117333
0423294,/title/tt0423294/?ref_=bo_cso_table_113,"1,131",Surf's Up,"$152,005,713","$58,867,694",38.7%,"$93,138,019",61.3%,2007,"$17,640,249",PG,74,"Animation
    
        Comedy
    
        Family
    
        Sport",Sony Pictures Entertainment (SPE),Ash Brannon,Shia LaBeouf,Zooey Deschanel,https://pro.imdb.com/title/tt0423294
0094737,/title/tt0094737/?ref_=bo_cso_table_114,"1,132",Big,"$151,927,281","$115,227,281",75.8%,"$36,700,000",24.2%,1988,"$8,216,190",,Do,"Comedy
    
        Drama
    
        Fantasy
    
        Romance",Twentieth Century Fox,Penny Marshall,Tom Hanks,Elizabeth Perkins,https://pro.imdb.com/title/tt0094737
0117509,/title/tt0117509/?ref_=bo_cso_table_115,"1,133",Romeo + Juliet,"$151,842,608","$46,351,345",30.5%,"$105,491,263",69.5%,1996,"$11,133,231",PG-13,58,"Drama
    
        Romance",Twentieth Century Fox,Baz Luhrmann,Leonardo DiCaprio,Claire Danes,https://pro.imdb.com/title/tt0117509
3063516,/title/tt3063516/?ref_=bo_cso_table_116,"1,134",Jackass Presents: Bad Grandpa,"$151,826,547","$102,003,019",67.2%,"$49,823,528",32.8%,2013,"$32,055,177",R,30,Comedy,Paramount Pictures,Jeff Tremaine,Johnny Knoxville,Jackson Nicoll,https://pro.imdb.com/title/tt3063516
1335975,/title/tt1335975/?ref_=bo_cso_table_117,"1,135",47 Ronin,"$151,783,839","$38,362,475",25.3%,"$113,421,364",74.7%,2013,"$9,910,310",PG-13,48,"Action
    
        Adventure
    
        Drama
    
        Fantasy
    
        History
    
        War",Universal Pictures,Carl Rinsch,Keanu Reeves,Hiroyuki Sanada,https://pro.imdb.com/title/tt1335975
2873282,/title/tt2873282/?ref_=bo_cso_table_118,"1,136",Red Sparrow,"$151,572,634","$46,874,505",30.9%,"$104,698,129",69.1%,2018,"$16,853,422",R,68,"Action
    
        Drama
    
        Thriller",Twentieth Century Fox,Francis Lawrence,Jennifer Lawrence,Joel Edgerton,https://pro.imdb.com/title/tt2873282
