,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,Title,Domestic_Gross,Foreign_Gross,domestic_opening_gross,rating,foreign_market_count,distributor,director,actor_1,actor_2,Years_Since_Release,Is_Adaptation,Is_Sequel,Sony Pictures Entertainment (SPE),Twentieth Century Fox,Universal Pictures,Walt Disney Studios Motion Pictures,Warner Bros.,Action,Adventure,Comedy,G,PG,PG-13,Is_Animation,Is_Family,Is_Horror,Is_Sci-Fi,Is_Fantasy,Is_Romance,Rating,Metascore
499,499,364,364,1454468,Gravity,274092705,449100000,55785112,PG-13,56,Warner Bros.,Alfonso Cuarón,Sandra Bullock,George Clooney,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.7,96.0
500,500,468,468,1457767,The Conjuring,137400141,182101615,41855326,R,53,Warner Bros.,James Wan,Patrick Wilson,Vera Farmiga,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.5,68.0
501,501,332,332,1464540,I Am Number Four,55100437,94778000,19449893,PG-13,57,Walt Disney Studios Motion Pictures,D.J. Caruso,Alex Pettyfer,Timothy Olyphant,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,6.1,36.0
502,502,221,221,1469304,Baywatch,58060186,119796565,18503871,R,51,Paramount Pictures,Seth Gordon,Dwayne Johnson,Zac Efron,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
503,503,1,1,1473832,Bridget Jones's Baby,24252420,187700000,8571785,R,61,Universal Pictures,Sharon Maguire,Renée Zellweger,Gemma Jones,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.7,59.0
504,504,123,123,1477715,This Is It,72091016,189092572,23234394,PG,60,Sony Pictures Entertainment (SPE),Kenny Ortega,Michael Jackson,Alex Al,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2,67.0
505,505,146,146,1477834,Aquaman,335061807,813424079,67873522,PG-13,47,Warner Bros.,James Wan,Jason Momoa,Amber Heard,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,7.0,55.0
506,506,750,750,1478338,Bridesmaids,169106725,119276798,26247410,R,53,Universal Pictures,Paul Feig,Kristen Wiig,Maya Rudolph,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.8,75.0
507,507,777,777,1482459,The Lorax,214030500,134809816,70217070,PG,55,Universal Pictures,Chris Renaud,Zac Efron,Taylor Swift,8,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6.4,46.0
508,508,186,186,1483013,Oblivion,89107235,197061337,37054485,PG-13,55,Universal Pictures,Joseph Kosinski,Tom Cruise,Morgan Freeman,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.0,54.0
509,509,417,417,1485796,The Greatest Showman,174340174,260763424,8805843,PG,71,Twentieth Century Fox,Michael Gracey,Hugh Jackman,Michelle Williams,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.6,48.0
510,510,752,752,1489889,Central Intelligence,127440871,89531672,35535250,PG-13,58,Warner Bros.,Rawson Marshall Thurber,Dwayne Johnson,Kevin Hart,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6.3,52.0
511,511,707,707,1490017,The Lego Movie,257760692,210300000,69050279,PG,54,Warner Bros.,Christopher Miller,Chris Pratt,Will Ferrell,6,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,7.8,83.0
512,512,386,386,1496025,Underworld Awakening,62321039,97791632,25306725,R,50,Screen Gems,Måns Mårlind,Kate Beckinsale,Michael Ealy,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.4,39.0
513,513,720,720,1499658,Horrible Bosses,117538559,92300000,28302165,R,56,Warner Bros.,Seth Gordon,Jason Bateman,Charlie Day,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.9,57.0
514,514,589,589,1502397,Bad Boys for Life,204417855,220200000,62504105,R,80,Sony Pictures Entertainment (SPE),Adil El Arbi,Will Smith,Martin Lawrence,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
515,515,782,782,1502407,Halloween,159342015,96143163,76221545,R,63,Universal Pictures,David Gordon Green,Jamie Lee Curtis,Judy Greer,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,67.0
516,516,251,251,1502712,Fantastic Four,56117548,111765333,25685737,PG-13,60,Twentieth Century Fox,Josh Trank,Miles Teller,Kate Mara,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.3,27.0
517,517,220,220,1504320,The King's Speech,138797449,288576868,355450,R,53,The Weinstein Company,Tom Hooper,Colin Firth,Geoffrey Rush,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,88.0
518,518,281,281,1515091,Sherlock Holmes: A Game of Shadows,186848418,357000000,39637079,PG-13,52,Warner Bros.,Guy Ritchie,Robert Downey Jr.,Jude Law,9,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7.5,48.0
519,519,614,614,1517451,A Star Is Born,215288866,220900000,42908051,R,42,Warner Bros.,Bradley Cooper,Lady Gaga,Bradley Cooper,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.7,88.0
520,520,68,68,1528100,Exodus: Gods and Kings,65014513,203161118,24115934,PG-13,45,Twentieth Century Fox,Ridley Scott,Christian Bale,Joel Edgerton,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,
521,521,781,781,1528854,Daddy's Home,150357137,92429000,38740203,PG-13,49,Paramount Pictures,Sean Anders,Will Ferrell,Mark Wahlberg,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,,
522,522,217,217,1535108,Elysium,93050117,193090583,29807393,R,56,TriStar Pictures,Neill Blomkamp,Matt Damon,Jodie Foster,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.6,61.0
523,523,603,603,1535109,Captain Phillips,107100855,111690956,25718314,PG-13,54,Sony Pictures Entertainment (SPE),Paul Greengrass,Tom Hanks,Barkhad Abdi,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.8,83.0
524,524,579,579,1536044,Paranormal Activity 2,84752907,92759125,40678424,R,52,Paramount Pictures,Tod Williams,Katie Featherston,Micah Sloat,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6,53.0
525,525,585,585,1564367,Just Go with It,103028109,111917482,30514732,PG-13,70,Sony Pictures Entertainment (SPE),Dennis Dugan,Adam Sandler,Jennifer Aniston,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6.4,33.0
526,526,503,503,1568346,The Girl with the Dragon Tattoo,102515793,130101637,12768604,R,49,Sony Pictures Entertainment (SPE),David Fincher,Daniel Craig,Rooney Mara,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,71.0
527,527,517,517,1568911,War Horse,79884879,97700000,7515402,PG-13,51,Walt Disney Studios Motion Pictures,Steven Spielberg,Jeremy Irvine,Emily Watson,9,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7.2,72.0
528,528,748,748,1570728,"Crazy, Stupid, Love",84351197,60700000,19104303,PG-13,50,Warner Bros.,Glenn Ficarra,Steve Carell,Ryan Gosling,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,,
529,529,225,225,1583421,G.I. Joe: Retaliation,122523060,253217645,40501814,PG-13,54,Paramount Pictures,Jon M. Chu,Dwayne Johnson,Channing Tatum,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.8,41.0
530,530,203,203,1587310,Maleficent,241410378,517001401,69431298,PG,55,Walt Disney Studios Motion Pictures,Robert Stromberg,Angelina Jolie,Elle Fanning,6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,7.0,56.0
531,531,254,254,1596343,Fast Five,209837675,416300000,86198765,PG-13,60,Universal Pictures,Justin Lin,Vin Diesel,Paul Walker,9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.3,66.0
532,532,294,294,1596350,This Means War,54760791,101730488,17405930,PG-13,52,Twentieth Century Fox,McG,Reese Witherspoon,Chris Pine,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6.3,31.0
533,533,377,377,1598822,New Year's Eve,54544638,87500000,13019180,PG-13,50,Warner Bros.,Garry Marshall,Sarah Jessica Parker,Jessica Biel,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5.7,22.0
534,534,772,772,1599348,Safe House,126373434,81702771,40172720,R,53,Universal Pictures,Daniel Espinosa,Denzel Washington,Ryan Reynolds,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,52.0
535,535,70,70,1605630,American Reunion,57011521,177978063,21514080,R,50,Universal Pictures,Jon Hurwitz,Jason Biggs,Alyson Hannigan,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7,49.0
536,536,335,335,1605783,Midnight in Paris,56817045,97142545,599003,PG-13,48,Sony Pictures Classics,Woody Allen,Owen Wilson,Rachel McAdams,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,7.7,81.0
537,537,48,48,1606378,A Good Day to Die Hard,67349198,237304984,24834845,R,56,Twentieth Century Fox,John Moore,Bruce Willis,Jai Courtney,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.3,28.0
538,538,788,788,1606389,The Vow,125014030,71100540,41202458,PG-13,51,Screen Gems,Michael Sucsy,Rachel McAdams,Channing Tatum,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.8,43.0
539,539,61,61,1615160,The Foreigner,34393507,111024563,13113024,R,48,STX Entertainment,Martin Campbell,Katie Leung,Jackie Chan,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
540,540,384,384,1615918,Alvin and the Chipmunks: Chipwrecked,133110742,209584693,23244744,G,47,Twentieth Century Fox,Mike Mitchell,Justin Long,Matthew Gray Gubler,9,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4.3,24.0
541,541,91,91,1617661,Jupiter Ascending,47387723,136500000,18372372,PG-13,57,Warner Bros.,Lana Wachowski,Channing Tatum,Mila Kunis,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5.3,40.0
542,542,18,18,1618442,The Last Witch Hunter,27367660,119569250,10812861,PG-13,56,Lionsgate,Breck Eisner,Vin Diesel,Rose Leslie,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0,34.0
543,543,611,611,1620981,The Addams Family,100044905,103000000,30300007,PG,56,United Artists Releasing,Greg Tiernan,Oscar Isaac,Charlize Theron,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,,
544,544,104,104,1622979,Final Destination 5,42587643,115300000,18031396,R,55,Warner Bros.,Steven Quale,Nicholas D'Agosto,Emma Bell,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.8,50.0
545,545,578,578,1623205,Oz The Great and Powerful,234911825,258400000,79110453,PG,55,Walt Disney Studios Motion Pictures,Sam Raimi,James Franco,Michelle Williams,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,,
546,546,99,99,1628841,Independence Day: Resurgence,103144286,286537649,41039944,PG-13,56,Twentieth Century Fox,Roland Emmerich,Liam Hemsworth,Jeff Goldblum,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.3,32.0
547,547,106,106,1631867,Edge of Tomorrow,100206256,270335000,28760246,PG-13,54,Warner Bros.,Doug Liman,Tom Cruise,Emily Blunt,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,,
548,548,346,346,1632708,Friends with Benefits,55802754,93739491,18622150,R,61,Screen Gems,Will Gluck,Mila Kunis,Justin Timberlake,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.5,63.0
549,549,628,628,1634122,Johnny English Reborn,8305970,151772616,3833300,PG,55,Universal Pictures,Oliver Parker,Rowan Atkinson,Rosamund Pike,9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.3,46.0
550,550,43,43,1637688,In Time,37520095,136410501,12050368,PG-13,51,Twentieth Century Fox,Andrew Niccol,Justin Timberlake,Amanda Seyfried,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.7,53.0
551,551,411,411,1637725,Ted,218815487,330552828,54415205,R,54,Universal Pictures,Seth MacFarlane,Mark Wahlberg,Mila Kunis,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9,62.0
552,552,243,243,1645170,The Dictator,59650222,119729311,17435092,R,49,Paramount Pictures,Larry Charles,Sacha Baron Cohen,Anna Faris,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.4,58.0
553,553,132,132,1646971,How to Train Your Dragon 2,177002924,444534595,49451322,PG,55,Twentieth Century Fox,Dean DeBlois,Jay Baruchel,Cate Blanchett,6,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,,
554,554,124,124,1646987,Wrath of the Titans,83670083,218300000,33457188,PG-13,52,Warner Bros.,Jonathan Liebesman,Sam Worthington,Liam Neeson,8,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,5.7,37.0
555,555,845,845,1649419,The Impossible,19019882,179067330,143818,PG-13,47,Lionsgate,J.A. Bayona,Naomi Watts,Ewan McGregor,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
556,556,597,597,1650062,Super 8,127004179,133091807,35451168,PG-13,65,Paramount Pictures,J.J. Abrams,Elle Fanning,AJ Michalka,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.0,72.0
557,557,342,342,1661199,Cinderella,201151353,341200000,67877361,PG,65,Walt Disney Studios Motion Pictures,Kenneth Branagh,Lily James,Cate Blanchett,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,6.9,67.0
558,558,282,282,1663202,The Revenant,183637894,349312609,474560,R,63,Twentieth Century Fox,Alejandro G. Iñárritu,Leonardo DiCaprio,Tom Hardy,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,76.0
559,559,79,79,1663662,Pacific Rim,101802906,309200000,37285325,PG-13,54,Warner Bros.,Guillermo del Toro,Idris Elba,Charlie Hunnam,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.9,65.0
560,560,304,304,1667353,Mirror Mirror,64935167,118083355,18132085,PG,49,Relativity Media,Tarsem Singh,Lily Collins,Julia Roberts,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5.6,46.0
561,561,17,17,1667889,Ice Age: Continental Drift,161321843,715922939,46629259,PG,55,Twentieth Century Fox,Steve Martino,Ray Romano,Denis Leary,8,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6.6,49.0
562,562,253,253,1670345,Now You See Me,117723989,234000000,29350389,PG-13,50,Lionsgate,Louis Leterrier,Jesse Eisenberg,Common,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,50.0
563,563,297,297,1673434,The Twilight Saga: Breaking Dawn - Part 2,292324737,537422751,141067634,PG-13,53,Lionsgate,Bill Condon,Kristen Stewart,Robert Pattinson,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5.5,52.0
564,564,25,25,1675434,The Intouchables,10198820,416389690,103507,R,49,The Weinstein Company,Olivier Nakache,François Cluzet,Omar Sy,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,57.0
565,565,63,63,1677720,Ready Player One,137690172,445203499,41764050,PG-13,42,Warner Bros.,Steven Spielberg,Tye Sheridan,Olivia Cooke,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,7.5,64.0
566,566,505,505,1679335,Trolls,153707064,193157398,46581142,PG,52,Twentieth Century Fox,Mike Mitchell,Anna Kendrick,Justin Timberlake,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6.5,56.0
567,567,363,363,1690953,Despicable Me 2,368065385,602700620,83517315,PG,55,Universal Pictures,Pierre Coffin,Steve Carell,Kristen Wiig,7,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,,
568,568,358,358,1691917,Planes,90288712,148970000,22232291,PG,52,Walt Disney Studios Motion Pictures,Klay Hall,Carlos Alazraqui,Dane Cook,7,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,,
569,569,815,815,1700841,Sausage Party,97685686,43019636,34263534,R,49,Sony Pictures Entertainment (SPE),Greg Tiernan,Seth Rogen,Kristen Wiig,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.3,66.0
570,570,258,258,1707386,Les Misérables,148809770,293000000,27281735,PG-13,55,Universal Pictures,Tom Hooper,Hugh Jackman,Russell Crowe,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.6,63.0
571,571,716,716,1723121,We're the Millers,150394119,119600000,26419396,R,50,Warner Bros.,Rawson Marshall Thurber,Jason Sudeikis,Jennifer Aniston,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
572,572,67,67,1727824,Bohemian Rhapsody,216668042,687295136,51061119,PG-13,51,Twentieth Century Fox,Bryan Singer,Rami Malek,Lucy Boynton,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,49.0
573,573,393,393,1735898,Snow White and the Huntsman,155332381,241260448,56217700,PG-13,54,Universal Pictures,Rupert Sanders,Kristen Stewart,Chris Hemsworth,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6.1,57.0
574,574,195,195,1753383,A Dog's Purpose,64508620,141228008,18222810,PG,56,Universal Pictures,Lasse Hallström,Josh Gad,Dennis Quaid,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,,
575,575,105,105,1764651,The Expendables 2,85028192,229947763,28591370,R,48,Lionsgate,Simon West,Sylvester Stallone,Liam Hemsworth,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6,51.0
576,576,422,422,1772341,Wreck-It Ralph,189422889,281800000,49038712,PG,54,Walt Disney Studios Motion Pictures,Rich Moore,John C. Reilly,Jack McBrayer,8,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,7.7,72.0
577,577,635,635,1778304,Paranormal Activity 3,104028807,103011037,52568183,R,49,Paramount Pictures,Henry Joost,Chloe Csengery,Jessica Tyler Brown,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,59.0
578,578,45,45,1790809,Pirates of the Caribbean: Dead Men Tell No Tales,172558876,622322566,62983253,PG-13,52,Walt Disney Studios Motion Pictures,Joachim Rønning,Johnny Depp,Geoffrey Rush,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,,
579,579,151,151,1790864,The Maze Runner,102427862,245891999,32512804,PG-13,59,Twentieth Century Fox,Wes Ball,Dylan O'Brien,Kaya Scodelario,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.8,57.0
580,580,763,763,1800241,American Hustle,150117807,101054000,740455,R,50,Sony Pictures Entertainment (SPE),David O. Russell,Christian Bale,Amy Adams,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
581,581,81,81,1800741,Step Up Revolution,35074677,105396069,11731708,PG-13,42,Lionsgate,Scott Speer,Kathryn McCormick,Ryan Guzman,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.4,43.0
582,582,820,820,1809398,Unbroken,115637895,45821402,30621445,PG-13,56,Universal Pictures,Angelina Jolie,Jack O'Connell,Miyavi,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
583,583,77,77,1815862,After Earth,60522097,183089885,27520040,PG-13,56,Sony Pictures Entertainment (SPE),M. Night Shyamalan,Jaden Smith,David Denman,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.8,33.0
584,584,313,313,1821694,RED 2,53262560,94813005,18048422,PG-13,51,Lionsgate,Dean Parisot,Bruce Willis,Helen Mirren,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.6,47.0
585,585,670,670,1825683,Black Panther,700426566,646999921,202003951,PG-13,54,Walt Disney Studios Motion Pictures,Ryan Coogler,Chadwick Boseman,Michael B. Jordan,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7.3,88.0
586,586,673,673,1840309,Divergent,150947895,137937923,54607747,PG-13,53,Lionsgate,Neil Burger,Shailene Woodley,Theo James,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.7,48.0
587,587,320,320,1843866,Captain America: The Winter Soldier,259766572,454654931,95023721,PG-13,54,Walt Disney Studios Motion Pictures,Anthony Russo,Chris Evans,Samuel L. Jackson,6,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,,
588,588,374,374,1853728,Django Unchained,162805434,262562804,30122888,R,56,The Weinstein Company,Quentin Tarantino,Jamie Foxx,Christoph Waltz,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,81.0
589,589,278,278,1854564,Percy Jackson: Sea of Monsters,68559554,131290761,14401054,PG,52,Twentieth Century Fox,Thor Freudenthal,Logan Lerman,Alexandra Daddario,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5.8,39.0
590,590,11,11,1855325,Resident Evil: Retribution,42345531,197813724,21052227,R,52,Screen Gems,Paul W.S. Anderson,Milla Jovovich,Sienna Guillory,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.4,39.0
591,591,301,301,1856101,Blade Runner 2049,92054159,167185499,32753122,R,75,Warner Bros.,Denis Villeneuve,Harrison Ford,Ryan Gosling,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8.0,81.0
592,592,153,153,1860353,Turbo,83028128,199542554,21312625,PG,55,Twentieth Century Fox,David Soren,Ryan Reynolds,Paul Giamatti,7,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,
593,593,136,136,1872181,The Amazing Spider-Man 2,202853933,506128390,91608337,PG-13,57,Sony Pictures Entertainment (SPE),Marc Webb,Andrew Garfield,Emma Stone,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.6,53.0
594,594,191,191,1877832,X-Men: Days of Future Past,233921534,512124166,90823660,PG-13,56,Twentieth Century Fox,Bryan Singer,Patrick Stewart,Ian McKellen,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
595,595,171,171,1905041,Fast & Furious 6,238679850,550001118,97375245,PG-13,56,Universal Pictures,Justin Lin,Vin Diesel,Paul Walker,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
596,596,746,746,1907668,Flight,93772375,68000000,24900566,R,49,Paramount Pictures,Robert Zemeckis,Denzel Washington,Nadine Velazquez,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,76.0
597,597,52,52,1911658,Penguins of Madagascar,83850911,289664710,25447444,PG,61,Twentieth Century Fox,Eric Darnell,Tom McGrath,Chris Miller,6,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,,
598,598,807,807,1915581,Magic Mike,113721571,54017797,39127170,R,36,Warner Bros.,Steven Soderbergh,Channing Tatum,Alex Pettyfer,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.1,72.0
599,599,150,150,1935859,Miss Peregrine's Home for Peculiar Children,87242834,209239612,28871140,PG-13,47,Twentieth Century Fox,Tim Burton,Eva Green,Asa Butterfield,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,6.7,57.0
600,600,672,672,1950186,Ford v Ferrari,117624357,107883853,31474958,PG-13,49,Twentieth Century Fox,James Mangold,Matt Damon,Christian Bale,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.3,81.0
601,601,182,182,1951261,The Hangover Part III,112200072,249800000,41671198,R,52,Warner Bros.,Todd Phillips,Bradley Cooper,Zach Galifianakis,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.8,30.0
602,602,607,607,1951264,The Hunger Games: Catching Fire,424668047,440343699,158074286,PG-13,53,Lionsgate,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.5,76.0
603,603,510,510,1951265,The Hunger Games: Mockingjay - Part 1,337135885,418220826,121897634,PG-13,86,Lionsgate,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,,
604,604,464,464,1951266,The Hunger Games: Mockingjay - Part 2,281723902,376620235,102665981,PG-13,61,Lionsgate,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.5,65.0
605,605,127,127,1959490,Noah,101200044,258000000,43720472,PG-13,50,Paramount Pictures,Darren Aronofsky,Russell Crowe,Jennifer Connelly,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.8,68.0
606,606,462,462,1959563,The Hitman's Bodyguard,75468583,101131624,21384504,R,55,Lionsgate,Patrick Hughes,Ryan Reynolds,Samuel L. Jackson,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
607,607,513,513,1964418,Tomorrowland,93436322,115599346,33028165,PG,62,Walt Disney Studios Motion Pictures,Brad Bird,George Clooney,Britt Robertson,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,6.4,60.0
608,608,98,98,1972591,King Arthur: Legend of the Sword,39175066,109500000,15371270,PG-13,41,Warner Bros.,Guy Ritchie,Charlie Hunnam,Astrid Bergès-Frisbey,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,,
609,609,429,429,1979376,Toy Story 4,434038008,639356585,120908065,G,55,Walt Disney Studios Motion Pictures,Josh Cooley,Tom Hanks,Tim Allen,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,7.9,84.0
610,610,339,339,1979388,The Good Dinosaur,123087120,209120551,39155217,PG,58,Walt Disney Studios Motion Pictures,Peter Sohn,Jeffrey Wright,Frances McDormand,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,6.7,66.0
611,611,209,209,1981115,Thor: The Dark World,206362140,438421000,85737841,PG-13,54,Walt Disney Studios Motion Pictures,Alan Taylor,Chris Hemsworth,Natalie Portman,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6.9,54.0
